ID,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
10164,0,1,1,0,0,0,3,11,0
4547,0,0,0,0,0,0,3,11,0
6815,1,0,1,1,0,0,3,11,1
4122,0,0,0,1,0,0,3,11,1
10841,0,0,0,0,0,0,3,11,0
5370,1,0,0,0,0,0,3,11,0
176,0,0,0,0,0,0,3,11,0
4860,0,0,0,0,0,0,3,11,0
10757,0,0,0,0,0,0,3,11,0
4023,0,0,0,0,0,0,3,11,1
6679,0,0,0,0,0,0,3,11,0
9923,0,0,0,0,0,0,3,11,0
7181,0,0,0,0,0,0,3,11,0
3599,0,0,0,0,0,0,3,11,0
405,1,0,0,0,0,0,3,11,0
6870,0,0,0,0,0,0,3,11,0
832,0,0,0,0,0,0,3,11,0
2002,0,0,0,0,0,0,3,11,0
3657,0,0,0,0,0,0,3,11,0
500,0,1,1,1,0,0,3,11,1
1951,0,0,0,0,0,0,3,11,0
3262,0,0,0,0,0,0,3,11,1
4102,0,0,0,0,0,0,3,11,0
7042,0,0,0,0,0,0,3,11,1
10598,0,0,0,0,0,0,3,11,0
255,0,0,0,0,0,1,3,11,0
2375,0,0,0,0,0,0,3,11,0
9829,0,0,0,0,0,0,3,11,0
6214,0,0,0,0,0,0,3,11,0
4954,0,0,0,0,0,0,3,11,0
7861,0,0,0,0,0,0,3,11,0
4837,0,0,0,0,0,0,3,11,0
9423,0,0,0,0,0,0,3,11,0
4198,0,0,0,0,0,0,3,11,0
153,0,0,0,0,0,0,3,11,0
9323,1,0,0,0,0,0,3,11,1
10001,0,0,0,0,0,0,3,11,0
3945,1,0,0,0,0,0,3,11,1
3799,0,0,0,0,0,0,3,11,0
8625,0,0,0,0,0,0,3,11,0
3491,0,0,0,0,0,0,3,11,0
983,1,0,0,0,0,0,3,11,0
9119,0,0,0,0,0,0,3,11,0
4786,0,0,0,0,0,0,3,11,0
5872,0,0,0,0,0,0,3,11,0
6568,0,0,0,0,0,0,3,11,0
5628,1,0,0,0,0,0,3,11,0
5631,0,0,0,0,0,0,3,11,0
4974,0,0,0,0,0,0,3,11,0
8416,0,0,0,0,0,0,3,11,0
5454,0,0,0,0,0,0,3,11,0
4095,0,0,0,0,0,0,3,11,0
5474,0,0,0,0,0,0,3,11,0
4268,0,0,0,0,0,0,3,11,0
10701,0,0,1,1,0,0,3,11,0
3507,0,0,0,0,0,0,3,11,1
2079,0,0,0,0,0,0,3,11,0
626,0,0,0,0,0,0,3,11,0
4426,0,0,0,1,0,0,3,11,0
2591,0,0,0,0,0,0,3,11,0
10509,0,0,0,0,0,0,3,11,0
6382,0,0,0,0,0,0,3,11,0
6673,0,0,0,0,0,0,3,11,0
7441,0,0,0,0,0,0,3,11,0
1071,0,0,0,0,0,0,3,11,0
10061,0,0,0,0,0,0,3,11,0
7187,0,0,0,0,0,0,3,11,0
8775,0,0,0,0,0,0,3,11,0
1612,0,0,0,0,0,0,3,11,0
2345,0,0,0,0,0,0,3,11,0
322,0,0,0,0,0,0,3,11,0
10897,0,0,0,0,0,0,3,11,0
123,0,0,0,0,0,0,3,11,0
6103,0,0,0,0,0,0,3,11,0
7899,0,0,0,0,0,0,3,11,0
10500,0,0,0,0,0,0,3,11,0
1655,0,0,0,0,0,0,3,11,0
2406,0,0,0,0,0,0,3,11,0
2712,0,0,0,0,0,0,3,11,0
5517,0,0,0,0,0,0,3,11,0
10643,0,0,0,0,0,0,3,11,1
2254,0,0,0,0,0,0,3,11,0
10281,0,0,0,0,0,0,3,11,1
6958,0,0,0,0,0,0,3,11,0
954,0,0,0,0,0,0,3,11,0
5079,0,0,0,0,0,0,3,11,0
10339,0,0,0,0,0,0,3,11,0
4643,0,0,0,0,0,0,3,11,0
3117,0,0,0,0,0,0,3,11,0
6497,0,0,0,0,0,0,3,11,0
5396,0,0,0,0,0,0,3,11,0
5250,0,0,1,0,0,0,3,11,1
1052,0,0,0,0,0,0,3,11,0
2802,0,0,0,0,0,0,3,11,0
6343,0,1,0,0,0,0,3,11,0
6507,0,0,0,0,0,0,3,11,0
7901,0,0,0,0,0,0,3,11,0
4865,0,0,0,0,0,0,3,11,1
2686,0,0,0,0,0,0,3,11,0
3107,0,0,0,0,0,0,3,11,0
7734,0,0,1,1,0,0,3,11,1
1146,1,0,0,0,0,0,3,11,1
11031,0,0,0,0,0,0,3,11,0
7428,0,0,0,0,0,0,3,11,0
975,0,0,0,0,0,0,3,11,0
1103,1,0,1,0,0,0,3,11,1
3422,0,1,0,0,1,0,3,11,0
1055,0,0,0,0,0,0,3,11,0
6544,0,0,0,0,0,0,3,11,0
1241,0,0,0,0,0,0,3,11,1
2909,0,1,1,0,0,0,3,11,0
5802,0,0,0,0,0,0,3,11,0
1407,0,0,0,0,0,0,3,11,0
6183,0,0,0,0,0,0,3,11,0
340,1,0,0,0,0,0,3,11,1
5991,0,0,0,0,0,0,3,11,0
3104,0,0,1,0,0,0,3,11,1
9729,0,0,0,0,0,0,3,11,0
1008,1,0,0,0,0,0,3,11,0
11091,0,0,0,0,0,0,3,11,0
3969,0,0,0,0,0,0,3,11,0
1916,0,0,0,0,0,0,3,11,0
9907,0,0,0,0,0,0,3,11,0
87,0,0,0,0,0,0,3,11,0
8659,0,0,0,0,0,0,3,11,0
6262,0,0,0,0,0,0,3,11,0
6147,0,0,0,0,0,0,3,11,0
8832,0,0,0,0,0,0,3,11,0
10067,0,0,0,0,0,0,3,11,0
7532,0,0,0,0,0,0,3,11,0
4915,0,0,0,0,0,0,3,11,0
2115,0,1,0,0,0,0,3,11,0
2088,0,1,1,0,1,0,3,11,0
2493,0,0,0,0,0,0,3,11,0
6292,0,0,1,0,0,0,3,11,1
1631,0,0,0,0,0,0,3,11,1
10104,0,0,0,0,0,0,3,11,0
3006,0,0,0,0,0,0,3,11,0
3919,0,0,0,1,0,0,3,11,1
11181,0,0,0,0,0,0,3,11,0
642,0,0,0,0,0,0,3,11,0
4369,0,0,0,0,0,0,3,11,0
10127,0,0,0,0,0,0,3,11,0
271,1,0,0,0,0,0,3,11,0
4973,0,0,0,0,0,0,3,11,0
2948,0,0,0,0,0,0,3,11,0
2715,0,0,0,0,0,0,3,11,1
10432,0,0,0,0,0,0,3,11,0
9216,0,0,0,0,0,0,3,11,0
7124,0,0,0,0,0,0,3,11,0
9727,0,0,0,0,0,0,3,11,0
5136,0,1,1,0,0,0,3,11,0
9790,0,0,1,0,0,0,3,11,1
1818,0,0,0,0,0,0,3,11,0
1100,0,0,0,0,0,0,3,11,0
7873,0,0,0,0,0,0,3,11,0
10609,0,0,0,0,0,0,3,11,0
6950,0,0,0,0,0,0,3,11,0
7233,0,0,0,1,0,0,3,11,0
9481,0,0,0,0,0,0,3,11,0
7699,1,0,0,0,0,0,3,11,0
2711,0,0,0,0,0,0,3,11,0
8933,0,0,0,0,0,0,3,11,0
8726,0,0,0,0,0,0,3,11,0
1515,0,0,0,0,0,0,3,11,0
5186,0,1,0,0,0,0,3,11,0
10157,0,0,0,0,0,0,3,11,0
5667,0,0,0,0,0,0,3,11,1
902,0,0,0,0,0,0,3,11,0
977,0,0,0,0,0,0,3,11,0
7313,0,0,0,1,0,0,3,11,0
7600,0,0,0,0,0,0,3,11,0
9706,0,0,0,0,0,0,3,11,0
2429,0,0,0,0,0,0,3,11,0
3520,1,0,1,1,1,0,3,11,1
10394,1,0,1,1,0,0,3,11,0
4548,0,0,0,0,0,0,3,11,0
9362,0,1,0,0,0,0,3,11,0
3968,0,1,1,0,1,0,3,11,1
4084,0,0,0,0,0,0,3,11,0
6721,0,0,0,0,0,0,3,11,0
2829,0,1,0,1,0,0,3,11,0
1772,0,0,1,1,0,0,3,11,1
1544,0,0,0,0,0,0,3,11,0
492,0,0,0,0,0,0,3,11,0
4377,1,0,0,0,0,0,3,11,0
4541,0,0,0,0,0,0,3,11,0
1321,0,0,0,0,0,0,3,11,0
8858,0,1,0,0,0,0,3,11,0
3266,0,0,0,0,0,0,3,11,0
11187,0,0,0,0,0,0,3,11,0
8207,0,0,0,0,0,0,3,11,0
9723,0,1,0,0,0,0,3,11,0
2666,0,1,0,0,0,0,3,11,0
5721,0,0,1,0,0,0,3,11,0
10652,0,0,0,0,0,0,3,11,0
1646,0,0,0,0,0,0,3,11,0
4418,0,0,0,0,0,0,3,11,1
2656,0,0,0,0,0,0,3,11,0
7990,0,0,0,0,0,0,3,11,0
8722,1,0,0,1,0,0,3,11,1
7118,1,0,0,0,0,0,3,11,1
2980,0,0,0,0,0,0,3,11,0
1839,0,0,0,0,0,0,3,11,0
10722,1,0,0,0,0,0,3,11,0
2632,1,0,0,0,0,0,3,11,1
9014,0,0,0,0,0,0,3,11,0
7620,0,0,0,0,0,0,3,11,0
10968,0,0,0,0,0,0,3,11,0
11133,0,0,0,0,0,0,3,11,1
2736,0,0,0,0,0,0,3,11,0
1876,0,0,0,0,0,0,3,11,0
5959,0,0,0,0,0,0,3,11,0
1092,0,0,0,0,0,0,3,11,0
4333,0,1,0,0,0,0,3,11,0
3850,0,0,0,0,0,0,3,11,0
6168,0,0,0,0,0,0,3,11,0
607,0,0,0,0,0,0,3,11,0
10469,0,0,0,0,0,0,3,11,0
6983,0,0,0,0,0,0,3,11,0
3661,0,0,0,0,0,0,3,11,0
9303,0,0,0,0,0,0,3,11,0
692,0,0,0,0,0,0,3,11,0
736,0,0,0,0,0,0,3,11,0
9589,0,0,0,0,0,0,3,11,0
4838,0,0,0,0,0,0,3,11,0
9246,0,0,0,0,0,0,3,11,0
6261,0,0,0,0,0,0,3,11,0
7366,0,1,1,0,0,0,3,11,1
10659,0,0,0,0,0,0,3,11,0
1448,0,0,0,0,0,0,3,11,0
4286,1,0,0,0,0,0,3,11,0
4749,0,0,0,0,0,0,3,11,0
4478,0,0,0,0,0,0,3,11,0
4201,0,0,0,0,0,0,3,11,0
8720,0,1,0,0,0,0,3,11,0
10084,0,0,0,0,0,0,3,11,0
7004,1,0,0,0,0,0,3,11,0
9817,0,0,0,0,0,0,3,11,0
8080,0,0,0,0,0,0,3,11,0
9432,0,0,0,0,0,0,3,11,0
8372,0,0,0,0,0,0,3,11,0
10870,0,0,0,0,0,0,3,11,0
4001,0,0,0,1,0,0,3,11,0
7270,0,1,0,0,0,0,3,11,0
8235,0,0,0,0,0,0,3,11,0
9405,0,0,0,0,0,0,3,11,1
